date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,-0.0002380660354556702,-0.00016524769720146015,-0.0002450808810237228,-0.00011830168054941106,-0.2850612771174294,-0.24303037202448477,-0.729283646785906
2016-07-01 01:00:00,-0.0002380660354556702,-0.00016524769720146015,-0.0002450808810237228,-0.00011830168054941106,-0.2850612771174294,-0.24303037202448477,-0.729283646785906
2016-07-01 02:00:00,-0.0002380660354556702,-0.00016524769720146015,-0.0002450808810237228,-0.00011830168054941106,-0.26313512796269095,-0.11916985963116793,-1.8909887556223683
2016-07-01 03:00:00,-0.0002380660354556702,-0.00016524769720146015,-0.0002450808810237228,-0.00011830168054941106,-0.18180212611077562,-0.17800244973582102,-3.6436916762686153
2016-07-01 04:00:00,-0.0002380660354556702,0.036349292414270075,-0.0002450808810237228,-0.00011830168054941106,0.18960143606641713,0.30181808786851566,-3.6440328726486935
2016-07-01 05:00:00,-0.0002380660354556702,0.7473387147555268,-0.0002450808810237228,-0.00011830168054941106,0.6963444737118262,0.9801452889859167,-2.0830844740867422
2016-07-01 06:00:00,-0.0002380660354556702,0.9540847112923708,-0.0002450808810237228,0.17933457554916007,0.6803095755220023,1.4704806843307072,0.905895254849877
2016-07-01 07:00:00,-0.0002380660354556702,0.7550238211502146,-0.0002450808810237228,0.3329828670612664,-0.9652645095829903,0.11257511920284546,0.00011034906304319136
2016-07-01 08:00:00,-0.0002380660354556702,-0.3051288003574341,-0.0002450808810237228,-0.00011830168054945596,-1.7885822582040392,-0.8022531116519726,-0.3991329406624453
2016-07-01 09:00:00,-0.0002380660354556702,-0.5118875824082619,-0.0002450808810237228,-0.17957117891025895,-1.521639763205288,-1.0730582015215575,-0.9056745567237905
2016-07-01 10:00:00,-0.0002380660354556702,-0.3493540180242029,-0.0002450808810237228,-0.3332194704223653,0.5060748732932825,0.10688308942048358,0.0001103490630430248
2016-07-01 11:00:00,-0.0002380660354556702,-0.0002036046370810586,-0.0002450808810237228,-0.00011830168054941106,0.13578601440165924,0.27332547224703335,0.0001103490630430248
2016-07-01 12:00:00,-0.0002380660354556702,0.1100433913632466,-0.0002450808810237228,0.4035641764239404,0.17698569390236504,0.2066225329071758,0.0001103490630430248
2016-07-01 13:00:00,-0.0002380660354556702,0.30474401159102493,-0.0002450808810237228,0.5023556943503563,-0.8004009307166963,-0.106949211819327,0.0001103490630430248
2016-07-01 14:00:00,-0.0002380660354556702,0.4329198717290495,-0.0002450808810237228,0.5023560323389323,-0.1354635100041718,-2.8792932018406603e-05,0.0001103490630430248
2016-07-01 15:00:00,-0.0002380660354556702,-0.23154156796834405,-0.0002450808810237228,-0.4038007797850393,-0.4712187149479951,-0.2066829288045164,0.0001103490630430248
2016-07-01 16:00:00,-0.0002380660354556702,-0.4915647874079682,-0.0002450808810237228,-0.5025922977114553,0.4369327295059217,0.1068888144883649,0.0001103490630430248
2016-07-01 17:00:00,-0.0002380660354556702,-0.17423749521713403,-0.0002450808810237228,-0.13422173143023194,0.4368904094070018,-0.05386068974137854,0.0001103490630430248
2016-07-01 18:00:00,-0.0002380660354556702,0.4700724719062012,-0.0002450808810237228,0.36825297684998876,0.36667397569046895,0.10502289391804469,0.0001103490630430248
2016-07-01 19:00:00,-0.0002380660354556702,0.5353982248323371,-0.0002450808810237228,0.36825335111062135,-0.260745608586419,0.053802629847378804,0.0001103490630430248
2016-07-01 20:00:00,-0.0002380660354556702,0.04567403975221118,-0.0002450808810237228,-0.00011717889865209173,-0.4365679050095144,0.05380309764592825,0.0001103490630430248
2016-07-01 21:00:00,-0.0002380660354556702,-0.04441868215669594,-0.0002450808810237228,-0.03538302944950676,-0.36635147129298157,-0.05124952963982916,0.0001103490630430248
2016-07-01 22:00:00,-0.0002380660354556702,-0.0902901662426187,-0.0002450808810237228,-0.0726705805034316,-0.1757033643232716,-0.05386303578059956,0.0001103490630430248
2016-07-01 23:00:00,-0.0002380660354556702,0.08672324804107633,-0.0002450808810237228,0.10218076939998165,0.00016125219874373197,-2.8799163647378705e-05,0.0001103490630430248
2016-07-02 00:00:00,-0.0002380660354556702,0.044030394039082286,-0.0002450808810237228,0.16925286145833598,0.00016125219874373197,-0.16079349392026485,0.0001103490630430248
2016-07-02 01:00:00,-0.0002380660354556702,0.17385983754920264,-0.0002450808810237228,0.3282295054954978,0.00016125219874373197,-0.10696068100171861,0.0001103490630430248
2016-07-02 02:00:00,-0.0002380660354556702,-0.0001931609353018985,-0.0002450808810237228,0.1533780894564105,0.00016125219874373197,-0.2175237983557404,0.0001103490630430248
2016-07-02 03:00:00,-0.0002380660354556702,0.04250037251012146,-0.0002450808810237228,0.12157178181295164,0.00016125219874373197,-0.056761048989350214,0.0001103490630430248
2016-07-02 04:00:00,-0.0002380660354556702,0.07841079751104053,-0.0002450808810237228,0.16432649976770203,0.00016125219874373197,0.05389454945755961,0.0001103490630430248
2016-07-02 05:00:00,-0.0002380660354556702,0.11967575792551231,-0.0002450808810237228,-0.00011737730642680244,0.330421878351082,0.1106224901579157,0.0001103490630430248
2016-07-02 06:00:00,-0.0002380660354556702,0.08100103972591675,-0.0002450808810237228,-0.00011737730664332053,0.4363401396513651,0.21746813710879564,0.0001103490630430248
2016-07-02 07:00:00,-0.0002380660354556702,-0.00019057482132245804,-0.0002450808810237228,-0.026382214348008397,0.2548714530025959,0.10681396097521091,0.0001103490630430248
2016-07-02 08:00:00,-0.0002380660354556702,-0.038866693655400866,-0.0002450808810237228,0.05753432757965246,-0.3300993739535946,-3.1619372824975844e-05,0.0001103490630430248
